slug,school,name,title,cv_url,graduation_year,personal_url,hidden,google_scholar_url,alternative_name,graduation_school,faculty_directory_url,paper_list_url,bio
mit_ray_reagans,MIT,Ray Reagans,Alfred P. Sloan Professor of Management,,,,,https://scholar.google.com/citations?user=yc2mM9IAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41325,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41325,
mit_nelson_repenning,MIT,Nelson Repenning,School of Management Distinguished Professor of System Dynamics and Organization Studies,,,,,,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41433,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41433,
mit_roberto_rigobon,MIT,Roberto Rigobon,Society of Sloan Fellows Professor of Management,,,http://web.mit.edu/rigobon/www/,,https://scholar.google.com/citations?user=LBhbk_gAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41107,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41107,
mit_edward_roberts,MIT,Edward Roberts,David Sarnoff Professor of Management of Technology,,,,,,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=19553,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=19553,
mit_benjamin_roin,MIT,Benjamin Roin,"Assistant Professor of Technological Innovation, Entrepreneurship, and Strategic Management",,,,,https://scholar.google.com/citations?user=5PnV5wsAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=89447,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=89447,
mit_stephen_ross,MIT,Stephen Ross,Franco Modigliani Professor of Financial Economics,,,http://www.rja-llc.com/,,https://scholar.google.com/citations?user=p6knNoQAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41394,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41394,
mit_david_schmittlein,MIT,David Schmittlein,Professor of Marketing,,,,,,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41406,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41406,
mit_antoinette_schoar,MIT,Antoinette Schoar,Michael M. Koerner (1949) Professor of Entrepreneurship,http://aschoar.mit.edu/wp-content/uploads/2016/07/Vita_ASchoar_Oct2016.pdf,2000,http://aschoar.mit.edu,,https://scholar.google.com/citations?user=TBLPnvoAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41193,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41193,
mit_andreas_schulz,MIT,Andreas Schulz,Patrick J. McGovern (1959) Professor of Management,,,http://web.mit.edu/schulz/,,https://scholar.google.com/citations?user=wAKowxMAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41061,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41061,
mit_nemit_shroff,MIT,Nemit Shroff,Class of 1958 Career Development Professor,http://shroff.scripts.mit.edu/docs/Shroff%20CV%202017.1.10.pdf,2011,http://shroff.scripts.mit.edu,,https://scholar.google.com/citations?user=NLFNi0MAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=51407,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=51407,
mit_susan_silbey,MIT,Susan Silbey,Leon and Anne Goldberg Professor of Humanities,,,,TRUE,,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=42704,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=42704,
mit_duncan_simester,MIT,Duncan Simester,NTU Professor of Marketing,,,http://web.mit.edu/simester/Public/,,,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41381,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41381,
mit_eric_so,MIT,Eric So,Sarofim Family Career Development Professor,http://eso.scripts.mit.edu/docs/CV_EricSo.pdf,2012,http://eso.scripts.mit.edu/,,https://scholar.google.com/citations?user=HuqQLucAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=53475,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=53475,
mit_john_sterman,MIT,John Sterman,Jay W. Forrester Professor of Management,,,http://jsterman.scripts.mit.edu,,https://scholar.google.com/citations?user=YlOW4Z4AAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=12066,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=12066,
mit_scott_stern,MIT,Scott Stern,David Sarnoff Professor of Management of Technology,,,,,https://scholar.google.com/citations?user=5opEOuMAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41362,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41362,
mit_thomas_stoker,MIT,Thomas Stoker,Gordon Y Billard Professor in Management and Economics,http://web.mit.edu/tstoker/www/ThomasStoker%20CV%20Feb%2007.pdf,1979,http://web.mit.edu/tstoker/www/,,,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41171,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41171,
mit_tavneet_suri,MIT,Tavneet Suri,Associate Professor of Applied Economics,http://www.mit.edu/~tavneet/cv.pdf,2006,http://www.mit.edu/~tavneet/,,https://scholar.google.com/citations?user=saUkH2wAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41285,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41285,
mit_andrew_sutherland,MIT,Andrew Sutherland,Assistant Professor of Accounting,,,,,https://scholar.google.com/citations?user=YMi6bSgAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=112152,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=112152,
mit_david_thesmar,MIT,David Thesmar,Professor of Finance,https://docs.google.com/viewer?a=v&pid=sites&srcid=ZGVmYXVsdGRvbWFpbnxkdGhlc21hcnxneDo0ODAzYjQ0MWNmYjllNTY0,,https://sites.google.com/site/dthesmar,,https://scholar.google.com/citations?user=r1xblOMAAAAJ&hl=en&oi=ao,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=140779,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=140779,
mit_neil_thompson,MIT,Neil Thompson,"Assistant Professor of Technological Innovation, Entrepreneurship, and Strategic Management",,,http://www.neil-t.com/,,https://scholar.google.com/citations?user=yjttFw4AAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=58807,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=58807,
mit_nikos_trichakis,MIT,Nikos Trichakis,Zenon Zannetos (1955) Career Development Professor,,,http://web.mit.edu/nitric/www/,,,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=39364,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=39364,
mit_catherine_tucker,MIT,Catherine Tucker,Sloan Distinguished Professor of Management,http://cetucker.scripts.mit.edu/docs/cv.pdf,2005,http://cetucker.scripts.mit.edu/,,https://scholar.google.com/citations?user=MI6-6ZcAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41123,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41123,
mit_catherine_turco,MIT,Catherine Turco,Theodore T. Miller Career Development Professor,,,,,,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=51750,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=51750,
mit_james_utterback,MIT,James Utterback,David J. McGrath jr (1959) Professor of Management and Innovation,,,,,https://scholar.google.com/citations?user=ygiHPoQAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41044,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41044,
mit_john_van_maanen,MIT,John Van Maanen,Erwin H. Schell Professor of Management,,,,,,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41431,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41431,
mit_john_van_reenen,MIT,John Van Reenen,Professor of Applied Economics,,,,,https://scholar.google.com/citations?user=EhUkIPEAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=140778,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=140778,
mit_adrien_verdelhan,MIT,Adrien Verdelhan,Class of 1956 Career Development Professor,http://web.mit.edu/adrienv/www/Vitae.pdf,2005,http://web.mit.edu/adrienv/www/,,https://scholar.google.com/citations?user=dpfaX4wAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41248,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41248,
mit_rodrigo_verdi,MIT,Rodrigo Verdi,Associate Professor of Accounting,,,http://www.mit.edu/~rverdi/,,https://scholar.google.com/citations?user=kBgb9rEAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41155,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41155,
mit_juan_pablo_vielma,MIT,Juan Pablo Vielma,Richard S. Leghorn (1939) Career Development Professor,http://web.mit.edu/jvielma/www/jpv_cv.pdf,2009,http://web.mit.edu/jvielma/www/,,https://scholar.google.com/citations?user=4y7ebPMAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=53512,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=53512,
mit_eric_von_hippel,MIT,Eric von Hippel,T. Wilson (1953) Professor in Management,,,http://web.mit.edu/evhippel/www/,,https://scholar.google.com/citations?user=3cvL3hYAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41272,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41272,
mit_jiang_wang,MIT,Jiang Wang,Mizuho Financial Group Professor,,,http://mit.edu/wangj/www/,,https://scholar.google.com/citations?user=VcG4E7UAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41258,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41258,
mit_joseph_weber,MIT,Joseph Weber,Professor of Accounting,,,,,https://scholar.google.com/citations?user=vKO56-AAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41210,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41210,
mit_roy_welsch,MIT,Roy Welsch,Eastman Kodak Leaders for Global Operations Professor of Management,http://rwelsch.scripts.mit.edu/docs/rwelsch-cv.pdf,1969,http://rwelsch.scripts.mit.edu,,,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41041,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41041,
mit_birger_wernerfelt,MIT,Birger Wernerfelt,J.C. Penney Professor of Management,,,http://web.mit.edu/bwerner/www/,,https://scholar.google.com/citations?user=fJwHG68AAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41242,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41242,
mit_ivan_werning,MIT,Ivan Werning,MIT Professor,http://economics.mit.edu/faculty/iwerning/cv,2002,http://economics.mit.edu/faculty/iwerning/,TRUE,,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=62773,,
mit_d_eleanor_westney,MIT,D Eleanor Westney,Society of Sloan Fellows Professor of International Management,,,,,,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=54084,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=54084,
mit_michael_whinston,MIT,Michael Whinston,Sloan Fellows Professor of Management,,,,,,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=55739,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=55739,
mit_joanne_yates,MIT,JoAnne Yates,Sloan Distinguished Professor of Management,,,http://scripts.mit.edu/~jyates/,,https://scholar.google.com/citations?user=Sph4FMMAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41395,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41395,
mit_tauhid_zaman,MIT,Tauhid Zaman,KDD Career Development Professor in Communications and Technology,,,http://www.zlisto.com,,https://scholar.google.com/citations?user=SA6zXVIAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=34301,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=34301,
mit_juanjuan_zhang,MIT,Juanjuan Zhang,Epoch Foundation Professor of International Management,http://jjzhang.scripts.mit.edu/docs/cv.pdf,2006,http://jjzhang.scripts.mit.edu,,https://scholar.google.com/citations?user=1yM2URcAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41264,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41264,
mit_yanchong_karen_zheng,MIT,Yanchong (Karen) Zheng,Sloan School Career Development Professor,http://yanchong.scripts.mit.edu/docs/YZ_CV.pdf,2011,http://yanchong.scripts.mit.edu/,,https://scholar.google.com/citations?user=I9rWEkMAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=51473,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=51473,
mit_haoxiang_zhu,MIT,Haoxiang Zhu,Sarofim Family Career Development Professor,http://www.mit.edu/~zhuh/HaoxiangZhuCV.pdf,2012,http://www.mit.edu/~zhuh/Zhu.html,,https://scholar.google.com/citations?user=EjAJkH0AAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=53504,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=53504,
mit_ezra_zuckerman_sivan,MIT,Ezra Zuckerman Sivan,Alvin J. Siteman (1948) Professor of Entrepreneurship and Strategy,http://web.mit.edu/ewzucker/www/Vita.pdf,1997,http://web.mit.edu/ewzucker/www/,,https://scholar.google.com/citations?user=4FgpnjYAAAAJ&hl=en,,,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41062,http://mitsloan.mit.edu/faculty-and-research/faculty-directory/detail/?id=41062,
stanford_mary_e_barth,Stanford,Mary E. Barth,The Joan E. Horngren Professor of Accounting,,,,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/mary-e-barth,https://www.gsb.stanford.edu/faculty-research/faculty/mary-e-barth,
stanford_anne_beyer,Stanford,Anne Beyer,Associate Professor of Accounting,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/CV%20abeyer%20June%202014_0.pdf,2006,,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/anne-beyer,https://www.gsb.stanford.edu/faculty-research/faculty/anne-beyer,
stanford_elizabeth_blankespoor,Stanford,Elizabeth Blankespoor,Assistant Professor of Accounting,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/elizabeth-blankespoor/elizabeth_blankespoor_-_2017_02_cv.pdf,2012,https://sites.google.com/site/elizabethblankespoor/,,https://scholar.google.com/citations?user=RuXDiTQAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/elizabeth-blankespoor,https://www.gsb.stanford.edu/faculty-research/faculty/elizabeth-blankespoor,
stanford_lisa_de_simone,Stanford,Lisa De Simone,Assistant Professor of Accounting,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/lisa-de-simone/lisadesimone_vita.pdf,2013,http://www.stanford.edu/~lnds/,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/lisa-de-simone,https://www.gsb.stanford.edu/faculty-research/faculty/lisa-de-simone,
stanford_george_foster,Stanford,George Foster,The Konosuke Matsushita Professor of Management,,,,,https://scholar.google.com/citations?user=CvRI7KQAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/george-foster,https://www.gsb.stanford.edu/faculty-research/faculty/george-foster,
stanford_brandon_gipper,Stanford,Brandon Gipper,Assistant Professor of Accounting,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/brandon-gipper/brandongippercv_201607.pdf,2016,,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/brandon-gipper,https://www.gsb.stanford.edu/faculty-research/faculty/brandon-gipper,
stanford_ron_kasznik,Stanford,Ron Kasznik,The Paul L. and Phyllis Wattis Professor of Management,,,,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/ron-kasznik,https://www.gsb.stanford.edu/faculty-research/faculty/ron-kasznik,
stanford_david_f_larcker,Stanford,David F. Larcker,The James Irvin Miller Professor of Accounting,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/david-f-larcker/cv_-_larcker.pdf,1978,https://people.stanford.edu/dlarcker/,,https://scholar.google.com/citations?user=K5hmGHcAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/david-f-larcker,https://www.gsb.stanford.edu/faculty-research/faculty/david-f-larcker,
stanford_charles_m_c_lee,Stanford,Charles M. C. Lee,The Moghadam Family Professor and Professor of Accounting,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/charles-m-lee/lee_cv_2016_nov.pdf,1990,,,https://scholar.google.com/citations?user=cfZZtosAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/charles-m-lee,https://www.gsb.stanford.edu/faculty-research/faculty/charles-m-lee,
stanford_rebecca_lester,Stanford,Rebecca Lester,Assistant Professor of Accounting,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/rebecca-lester/rebecca_lester_-_cv_august_2016_web.pdf,2015,,,https://scholar.google.com/citations?user=M10uj1MAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/rebecca-lester,https://www.gsb.stanford.edu/faculty-research/faculty/rebecca-lester,
stanford_iván_marinovic,Stanford,Iván Marinovic,Associate Professor of Accounting,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/ivan-marinovic/ivan_marinovic_cv_jan2016.pdf,2011,https://sites.google.com/site/ivanmarinovic128534/,,https://scholar.google.com/citations?user=OEKa6msAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/ivan-marinovic,https://www.gsb.stanford.edu/faculty-research/faculty/ivan-marinovic,
stanford_maureen_mcnichols,Stanford,Maureen McNichols,The Marriner S. Eccles Professor of Public and Private Management,,,,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/maureen-mcnichols,https://www.gsb.stanford.edu/faculty-research/faculty/maureen-mcnichols,
stanford_joseph_d_piotroski,Stanford,Joseph D. Piotroski,Professor of Accounting,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/joseph-d-piotroski/piotroski_final_cv_october_15_2015.pdf,1999,,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/joseph-d-piotroski,https://www.gsb.stanford.edu/faculty-research/faculty/joseph-d-piotroski,
stanford_madhav_v_rajan,Stanford,Madhav V. Rajan,The Robert K. Jaedicke Professor of Accounting,,,,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/madhav-v-rajan,https://www.gsb.stanford.edu/faculty-research/faculty/madhav-v-rajan,
stanford_stefan_j_reichelstein,Stanford,Stefan J. Reichelstein,The William R. Timken Professor of Accounting,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/stefan-j-reichelstein/stefan_reichelstein_cv_12-16_1.pdf,1984,,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/stefan-j-reichelstein,https://www.gsb.stanford.edu/faculty-research/faculty/stefan-j-reichelstein,
stanford_mohammad_akbarpour,Stanford,Mohammad Akbarpour,Assistant Professor of Economics,,,,,https://scholar.google.com/citations?user=YAtRFBEAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/mohammad-akbarpour,,
stanford_susan_athey,Stanford,Susan Athey,The Economics of Technology Professor,https://people.stanford.edu/athey/sites/default/files/cv_athey.pdf,1995,https://people.stanford.edu/athey/,,https://scholar.google.com/citations?user=UdaJi94AAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/susan-athey,https://www.gsb.stanford.edu/faculty-research/faculty/susan-athey,
stanford_lanier_benkard,Stanford,Lanier Benkard,The Gregor G. Peterson Professor of Economics,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/CLB-vitae_0.pdf,1998,,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/lanier-benkard,https://www.gsb.stanford.edu/faculty-research/faculty/lanier-benkard,
stanford_eric_bettinger,Stanford,Eric Bettinger,Associate Professor of Economics (by courtesy),,,,TRUE,https://scholar.google.com/citations?user=YK8dNvsAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/eric-bettinger,https://www.gsb.stanford.edu/faculty-research/faculty/eric-bettinger,
stanford_nicholas_a_bloom,Stanford,Nicholas A. Bloom,Professor of Economics (by courtesy),https://www.gsb.stanford.edu/sites/gsb/files/cv/CV_4.pdf,,http://www.stanford.edu/~nbloom/,TRUE,,,,https://www.gsb.stanford.edu/faculty-research/faculty/nicholas-bloom,https://www.gsb.stanford.edu/faculty-research/faculty/nicholas-bloom,
stanford_renee_bowen,Stanford,Renee Bowen,Assistant Professor of Economics,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/renee-bowen/renee_bowen_cv_02032017.pdf,2008,https://sites.google.com/a/stanford.edu/reneebowen/,,https://scholar.google.com/citations?user=EvtrACcAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/renee-bowen,https://www.gsb.stanford.edu/faculty-research/faculty/renee-bowen,
stanford_timothy_bresnahan,Stanford,Timothy Bresnahan,Professor of Economics (by courtesy),http://www.stanford.edu/~tbres/CV.pdf,1980,http://www.stanford.edu/~tbres/,TRUE,,,,https://www.gsb.stanford.edu/faculty-research/faculty/timothy-bresnahan,https://www.gsb.stanford.edu/faculty-research/faculty/timothy-bresnahan,
stanford_jeremy_i_bulow,Stanford,Jeremy I. Bulow,The Richard A. Stepp Professor of Economics,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/jeremy-i-bulow/cv_prof_jeremy_bulow_-_11.16.15.pdf,1979,https://people.stanford.edu/jbulow/,,https://scholar.google.com/citations?user=o9XRP84AAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/jeremy-i-bulow,https://www.gsb.stanford.edu/faculty-research/faculty/jeremy-i-bulow,
stanford_sebastian_di_tella,Stanford,Sebastian Di Tella,Assistant Professor of Economics,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/sebastian-di-tella/CV%20Sebastian%20Di%20Tella_rev-Jan30.pdf,2013,http://www.stanford.edu/~sditella,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/sebastian-di-tella,,
stanford_rebecca_diamond,Stanford,Rebecca Diamond,Assistant Professor of Economics,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/Rebecca_D_CV.pdf,2013,http://www.stanford.edu/~diamondr,,https://scholar.google.com/citations?user=ZbYGzLcAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/rebecca-diamond,,
stanford_yossi_feinberg,Stanford,Yossi Feinberg,The John G. McCoy–Banc One Corporation Professor of Economics,,,,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/yossi-feinberg,https://www.gsb.stanford.edu/faculty-research/faculty/yossi-feinberg,
stanford_caroline_hoxby,Stanford,Caroline Hoxby,Professor of Economics (by courtesy),,,,TRUE,https://scholar.google.com/citations?user=dmfomKsAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/caroline-m-hoxby,,
stanford_guido_w_imbens,Stanford,Guido W. Imbens,The Applied Econometrics Professor and Professor of Economics,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/guido-w-imbens/guido.pdf,1991,https://people.stanford.edu/imbens/,,https://scholar.google.com/citations?user=dYwbc9sAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/guido-w-imbens,https://www.gsb.stanford.edu/faculty-research/faculty/guido-w-imbens,
stanford_charles_i_jones,Stanford,Charles I. Jones,The STANCO 25 Professor of Economics,http://www.stanford.edu/~chadj/klenrod.pdf,,http://www.stanford.edu/~chadj/,,https://scholar.google.com/citations?user=aEovwtUAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/chad-jones,https://www.gsb.stanford.edu/faculty-research/faculty/chad-jones,
stanford_david_m_kreps,Stanford,David M. Kreps,The Adams Distinguished Professor of Management,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/cv-publications.pdf,1975,,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/david-m-kreps,https://www.gsb.stanford.edu/faculty-research/faculty/david-m-kreps,
stanford_nicolas_s_lambert,Stanford,Nicolas S. Lambert,Assistant Professor of Economics,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/cv_lambert_2014.03.10.pdf,2010,http://www.stanford.edu/~nlambert/,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/nicolas-sebastian-lambert,https://www.gsb.stanford.edu/faculty-research/faculty/nicolas-sebastian-lambert,
stanford_edward_lazear,Stanford,Edward Lazear,The Jack Steele Parker Professor of Human Resources Management and Economics,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/edward-lazear/cv_dec_2016.pdf,1974,,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/edward-lazear,https://www.gsb.stanford.edu/faculty-research/faculty/edward-lazear,
stanford_paul_r_milgrom,Stanford,Paul R. Milgrom,Professor of Economics (by courtesy),https://www.dropbox.com/s/99tbucmehs6ipav/Paul%20Milgrom%20CV%20%28Vita%29.pdf?dl=0,,http://www.milgrom.net,TRUE,https://scholar.google.com/citations?user=b4cFNacAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/paul-r-milgrom,https://www.gsb.stanford.edu/faculty-research/faculty/paul-r-milgrom,
stanford_michael_ostrovsky,Stanford,Michael Ostrovsky,Professor of Economics,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/michael-ostrovsky/cv-ostrovsky.pdf,2005,http://faculty-gsb.stanford.edu/ostrovsky/,,https://scholar.google.com/citations?user=fFtCj3YAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/michael-ostrovsky,https://www.gsb.stanford.edu/faculty-research/faculty/michael-ostrovsky,
stanford_paul_oyer,Stanford,Paul Oyer,The Fred H. Merrill Professor of Economics,https://www.dropbox.com/s/vjr5idowmkgmsuu/oyer_cv.pdf?dl=0,,https://people.stanford.edu/pauloyer/,,https://scholar.google.com/citations?user=4ClUgIwAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/paul-oyer,https://www.gsb.stanford.edu/faculty-research/faculty/paul-oyer,
stanford_peter_c_reiss,Stanford,Peter C. Reiss,The MBA Class of 1963 Professor of Economics,,,http://www.stanford.edu/~preiss/,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/peter-c-reiss,https://www.gsb.stanford.edu/faculty-research/faculty/peter-c-reiss,
